 id,prompt,answer,family,rule_name,source,cot,has_cot
018d465c,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
64 -> LXIV
17 -> XVII
1 -> I
Now, write the number 15 in the Wonderland numeral system.",XV,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 15 greedily: 10->X, 5->V, concatenating to XV.",true
01a065bb,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 2.28s, distance = 21.1 m
For t = 1.22s, distance = 6.04 m
For t = 1.52s, distance = 9.38 m
For t = 4.51s, distance = 82.54 m
Now, determine the falling distance for t = 3.33s given d = 0.5*g*t^2.",45.0,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=2.28s, d=21.1 m: g = 2*21.1/2.28^2 = 8.12. Apply to t=3.33s: d = 0.5*8.12*3.33^2 = 45.02.",true
01a44deb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.56 m becomes 59.73
8.39 m becomes 14.50
49.63 m becomes 85.77
Now, convert the following measurement: 13.46 m",23.26,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '34.56 m becomes 59.73': factor = 59.73/34.56 = 1.728. Apply to 13.46 m: 13.46*1.728 = 23.26.,true
01b2aa67,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:|+>\ = {]
|}&{> = """"@]
@:^]] = {|
|{&{{ = ""{:@
Now, determine the result for: |}+@}",+},equation_symbol_transformation,official_train,official_train,"",false
01c5cb71,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ytales ytabq qietz -> dragon draws story
oaiift xegsy weices -> hatter found potion
arcvf fjwretfq iof qitaslf itfaqgtf -> alice explores the strange treasure
degqf ytfadq dcttet -> mouse dreams mirror
Now, decrypt the following text: qigyfsi xerrebq peen",student follows book,text_decryption,official_train,official_train,"",false
01cd504a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
64-65 = 201
28-68 = 861
82/15 = 8241
Now, determine the result for: 85/77",6644,equation_symbol_transformation,official_train,official_train,"",false
01d894fb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001101 -> 00100100
01001001 -> 00000000
01101100 -> 00100000
01000111 -> 00011000
01100101 -> 00000000
00111111 -> 11111000
01111001 -> 11000000
10110111 -> 10011100

Now, determine the output for: 01111000",11000000,bit_manipulation,official_train,official_train,"",false
01d96398,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
18.41 m becomes 14.71
35.47 m becomes 28.35
40.62 m becomes 32.46
47.34 m becomes 37.83
45.18 m becomes 36.11
Now, convert the following measurement: 17.16 m",13.71,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '18.41 m becomes 14.71': factor = 14.71/18.41 = 0.799. Apply to 17.16 m: 17.16*0.799 = 13.71.,true
01e09228,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000111 -> 01110000
00100010 -> 00101010
10101100 -> 01101010
10000110 -> 01100000
01100010 -> 00101110
00100011 -> 00111010
00001011 -> 10010000
11100110 -> 01111110

Now, determine the output for: 01011001",10010101,bit_manipulation,official_train,official_train,"",false
01e395d0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111100 -> 00011011
00101100 -> 10011110
10001101 -> 00011011
11101000 -> 10111110
01101010 -> 10101110
01000001 -> 01110101
01111111 -> 10000111
00110010 -> 01101111

Now, determine the output for: 11010100",01011101,bit_manipulation,official_train,official_train,"",false
01ef1e3e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'(-^} = }`
}'-]` = `<
[/*^< = /([
^}*'< = ^`['
^]*}] = ][(`
Now, determine the result for: ''+`!",[](,equation_symbol_transformation,official_train,official_train,"",false
01f7d5de,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
83 -> LXXXIII
28 -> XXVIII
15 -> XV
Now, write the number 67 in the Wonderland numeral system.",LXVII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 67 greedily: 50->L, 10->X, 5->V, 1->I, 1->I, concatenating to LXVII.",true
01f8c0c5,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
10.89 m becomes 6.13
32.14 m becomes 18.09
17.41 m becomes 9.80
14.2 m becomes 7.99
Now, convert the following measurement: 16.52 m",9.30,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '10.89 m becomes 6.13': factor = 6.13/10.89 = 0.563. Apply to 16.52 m: 16.52*0.563 = 9.30.,true
01f90423,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.48s, distance = 15.58 m
For t = 2.53s, distance = 45.54 m
For t = 1.67s, distance = 19.84 m
For t = 3.15s, distance = 70.59 m
For t = 1.55s, distance = 17.09 m
Now, determine the falling distance for t = 4.46s given d = 0.5*g*t^2.",141.52,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.48s, d=15.58 m: g = 2*15.58/1.48^2 = 14.23. Apply to t=4.46s: d = 0.5*14.23*4.46^2 = 141.53.",true
01fa1f37,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ejrus ivjjvcq udlqmej -> alice follows crystal
mos yedt trbx uoeqsq -> the dark king chases
trbx ivgby fvmrvb -> king found potion
crhedy udsemsq zvvt -> wizard creates book
ngssb qmgyrsq wef -> queen studies map
Now, decrypt the following text: trbx qmgyrsq zslvby aejjsl",king studies beyond valley,text_decryption,official_train,official_train,"",false
0201e198,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010111 -> 10111010
11100010 -> 00010111
00111100 -> 11100001
00001110 -> 01110000
10000111 -> 00111100
10111000 -> 11000101
10100110 -> 00110101
00101110 -> 01110001
01011001 -> 11001010

Now, determine the output for: 10111110",11110101,bit_manipulation,official_train,official_train,"A constant XOR does not fit (input XOR output is not the same across examples), so try rotating the input left before XOR-ing a fixed mask. Rotate the first input left by 3: 01010111 -> 10111010. Then 10111010 XOR 10111010 = 00000000, giving mask 00000000. Verify: rotate 11100010 left by 3 -> 00010111, then XOR 00000000 = 00010111, matching 00010111. The rule is: rotate left by 3, then XOR 00000000. Apply to the query: rotate 10111110 left by 3 -> 11110101, then XOR 00000000 = 11110101.",true
02021540,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110100 -> 01000100
00100000 -> 01001000
10101111 -> 01110100
10100010 -> 01101101
11101001 -> 11101001
11011100 -> 10001110
10001011 -> 00110101

Now, determine the output for: 11101101",11100000,bit_manipulation,official_train,official_train,"",false
020a2ec4,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
23 -> XXIII
64 -> LXIV
80 -> LXXX
90 -> XC
57 -> LVII
Now, write the number 74 in the Wonderland numeral system.",LXXIV,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 74 greedily: 50->L, 10->X, 10->X, 4->IV, concatenating to LXXIV.",true
020d8b25,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.61s, distance = 25.18 m
For t = 3.28s, distance = 104.52 m
For t = 2.26s, distance = 49.62 m
Now, determine the falling distance for t = 1.69s given d = 0.5*g*t^2.",27.75,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.61s, d=25.18 m: g = 2*25.18/1.61^2 = 19.43. Apply to t=1.69s: d = 0.5*19.43*1.69^2 = 27.75.",true
02102281,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
oujjqk pklaqwp kowuplow -> rabbit studies treasure
glwwf owuap kcw mqpw hodpkuz -> queen reads the wise crystal
voqfhwpp aowuxp kcw mqpw pwhowk -> princess dreams the wise secret
aouief moqkwp kcw hloqelp hodpkuz -> dragon writes the curious crystal
xelpw qxuiqfwp kcw mqpw vlttzw -> mouse imagines the wise puzzle
Now, decrypt the following text: oujjqk wnvzeowp ujebw qpzufa",rabbit explores above island,text_decryption,official_train,official_train,"",false
0214e81f,"In Alice's Wonderland, the gravitational constant has been secretly changed. Here are some example observations:
For t = 1.58s, distance = 8.84 m
For t = 3.31s, distance = 38.79 m
For t = 3.35s, distance = 39.74 m
For t = 1.91s, distance = 12.92 m
Now, determine the falling distance for t = 4.13s given d = 0.5*g*t^2.",60.39,gravity_formula,official_train,official_train,"The rule is d = 0.5*g*t^2 with a hidden g. From the example t=1.58s, d=8.84 m: g = 2*8.84/1.58^2 = 7.08. Apply to t=4.13s: d = 0.5*7.08*4.13^2 = 60.38.",true
021ed764,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 11111111
01101111 -> 11111010
10101110 -> 11110111
10001110 -> 11110101
11111001 -> 11111011
01001101 -> 11111010
11101111 -> 11110010
01000100 -> 11111110
01110010 -> 11111111

Now, determine the output for: 10000100",11111101,bit_manipulation,official_train,official_train,"",false
0220c8b2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
34.58 m becomes 68.32
43.89 m becomes 86.72
42.25 m becomes 83.48
7.81 m becomes 15.43
29.27 m becomes 57.83
Now, convert the following measurement: 49.47 m",97.74,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '34.58 m becomes 68.32': factor = 68.32/34.58 = 1.976. Apply to 49.47 m: 49.47*1.976 = 97.75.,true
0224a397,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ban klrcnv svokab zlyvc -> the golden knight found
pynnv xamini glbolv -> queen chases potion
ban cmws gwovxnii cwnmfi -> the dark princess dreams
Now, decrypt the following text: pynnv inni ban aoccnv qlls",queen sees the hidden book,text_decryption,official_train,official_train,"",false
0228335b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01000000 -> 00010010
10110111 -> 11101000
11010010 -> 10110010
11110001 -> 01111011
00001001 -> 01000010
10101111 -> 11101110
10111110 -> 10101010
01100111 -> 11011010
10010110 -> 10100001

Now, determine the output for: 01100011",11011011,bit_manipulation,official_train,official_train,"",false
022b5f8b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wks rwtzads lvad jifao -> the strange king found
wks ezdvpzy nfssa shuyitsr -> the magical queen explores
wszpkst ptszwsr ufggys -> teacher creates puzzle
lavdkw otzxr wks mtvdkw rwitb -> knight draws the bright story
Now, decrypt the following text: wks rsptsw pzw rssr",the secret cat sees,text_decryption,official_train,official_train,This is a letter-substitution cipher. Recover each ciphertext letter from the examples: 'w' decrypts to 't' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). 'k' decrypts to 'h' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). 's' decrypts to 'e' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). 'r' decrypts to 's' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). 'p' decrypts to 'c' (seen in 'wks ezdvpzy nfssa shuyitsr' -> 'the magical queen explores'). 't' decrypts to 'r' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). 'z' decrypts to 'a' (seen in 'wks rwtzads lvad jifao' -> 'the strange king found'). Decrypting 'wks rsptsw pzw rssr' letter by letter gives 'the secret cat sees'.,true
022c1a0d,"In Alice's Wonderland, numbers are secretly converted into a different numeral system. Some examples are given below:
32 -> XXXII
84 -> LXXXIV
63 -> LXIII
Now, write the number 13 in the Wonderland numeral system.",XIII,numeral_system,official_train,official_train,"The examples are Roman numerals (I=1, V=5, X=10, L=50, C=100, D=500, M=1000), with subtractive pairs like IV=4 and IX=9. Convert 13 greedily: 10->X, 1->I, 1->I, 1->I, concatenating to XIII.",true
022c4d73,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
//?|[ = ?:/
)\?`| = ?':
[)$|: = !:'
:)$!: = )!'
Now, determine the result for: :!?'/",!',equation_symbol_transformation,official_train,official_train,"",false
02324ba1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000010 -> 11110111
10011111 -> 11100111
00010101 -> 11111110
00000101 -> 11111111
11111110 -> 11111111
01010111 -> 11111010
01100101 -> 11111101
10111100 -> 11110111
11000100 -> 11111011

Now, determine the output for: 11011001",11101011,bit_manipulation,official_train,official_train,"",false
02356cb8,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
14.95 m becomes 17.94
15.99 m becomes 19.19
24.97 m becomes 29.97
15.3 m becomes 18.36
Now, convert the following measurement: 23.52 m",28.23,unit_conversion,official_train,official_train,Each measurement is multiplied by a fixed factor. From '14.95 m becomes 17.94': factor = 17.94/14.95 = 1.2. Apply to 23.52 m: 23.52*1.2 = 28.22.,true
